     Index       y_measurement           y_fitting        descriptor_1
      4459   -0.4220000000E+00   -0.3747673647E+00    0.1091063458E+04
      4460    0.9857000000E-01    0.8952756157E-01   -0.1659814977E+03
      4461   -0.4135100000E+00   -0.3645829931E+00    0.1063490008E+04
      4462    0.6473000000E-01    0.8279500360E-01   -0.1477535836E+03
      4463   -0.4998400000E+00   -0.4439159112E+00    0.1278278150E+04
      4464    0.1056100000E+00    0.9027843040E-01   -0.1680144208E+03
      4465   -0.4142900000E+00   -0.3650961443E+00    0.1064879328E+04
      4466    0.6837000000E-01    0.8397779034E-01   -0.1509558932E+03
      4467   -0.4803300000E+00   -0.4332642462E+00    0.1249439537E+04
      4468    0.1054400000E+00    0.9028630818E-01   -0.1680357493E+03
      4469   -0.4335100000E+00   -0.3864708468E+00    0.1122749790E+04
      4470    0.9171000000E-01    0.8893056347E-01   -0.1643651685E+03
      4471   -0.4277500000E+00   -0.3797285519E+00    0.1104495514E+04
      4472    0.9853000000E-01    0.8963187807E-01   -0.1662639271E+03
      4473   -0.4658000000E+00   -0.3944259888E+00    0.1144287762E+04
      4474    0.7309000000E-01    0.8511992106E-01   -0.1540481296E+03
      4475   -0.4147300000E+00   -0.3663399087E+00    0.1068246730E+04
      4476    0.1053000000E+00    0.9029000781E-01   -0.1680457658E+03
      4477   -0.4747900000E+00   -0.4708366483E+00    0.1351164100E+04
      4478    0.5610000000E-01    0.4536788993E-01   -0.4642237840E+02
      4479   -0.4394900000E+00   -0.3896960616E+00    0.1131481826E+04
      4480    0.7873000000E-01    0.8637034477E-01   -0.1574335614E+03
      4481   -0.4215900000E+00   -0.3751491359E+00    0.1092097076E+04
      4482    0.1051900000E+00    0.9029511521E-01   -0.1680595937E+03
      4483   -0.4548400000E+00   -0.4024281895E+00    0.1165953142E+04
      4484    0.9851000000E-01    0.8974041135E-01   -0.1665577731E+03
      4485   -0.4148200000E+00   -0.3672700343E+00    0.1070764978E+04
      4486    0.8506000000E-01    0.8776969396E-01   -0.1612221982E+03
      4487   -0.4268700000E+00   -0.3803407932E+00    0.1106153113E+04
      4488    0.1051000000E+00    0.9030642214E-01   -0.1680902064E+03
      4489   -0.4458900000E+00   -0.3922609674E+00    0.1138426123E+04
      4490    0.9177000000E-01    0.8924373438E-01   -0.1652130561E+03
      4491   -0.4145500000E+00   -0.3680114303E+00    0.1072772254E+04
      4492    0.1050500000E+00    0.9032726484E-01   -0.1681466365E+03
      4493   -0.4325700000E+00   -0.3840997593E+00    0.1116330242E+04
      4494    0.9855000000E-01    0.8984401729E-01   -0.1668382787E+03
      4495   -0.4208400000E+00   -0.3752158036E+00    0.1092277574E+04
      4496    0.1050300000E+00    0.9036031196E-01   -0.1682361092E+03
      4497   -0.4050600000E+00   -0.3590551103E+00    0.1048523665E+04
      4498    0.1050200000E+00    0.9040798747E-01   -0.1683651872E+03
      4499   -0.4481100000E+00   -0.5612520757E+00    0.1595957335E+04
      4500    0.5859000000E-01    0.5346497838E-01   -0.6834466015E+02
      4501   -0.4998500000E+00   -0.4027749766E+00    0.1166892043E+04
      4502    0.6741000000E-01    0.7150115490E-01   -0.1171763045E+03
      4503   -0.4798000000E+00   -0.4007801776E+00    0.1161491269E+04
      4504    0.6704000000E-01    0.7242282944E-01   -0.1196716717E+03
      4505   -0.4057600000E+00   -0.3600258457E+00    0.1051151861E+04
      4506    0.6562000000E-01    0.7719502131E-01   -0.1325920363E+03
      4507   -0.4383400000E+00   -0.3819610939E+00    0.1110539960E+04
      4508    0.6385000000E-01    0.7664327839E-01   -0.1310982322E+03
      4509   -0.4139000000E+00   -0.3688797456E+00    0.1075123155E+04
      4510    0.6192000000E-01    0.7818599554E-01   -0.1352750274E+03
      4511   -0.4648300000E+00   -0.3833688582E+00    0.1114351380E+04
      4512    0.6018000000E-01    0.7955839358E-01   -0.1389906959E+03
      4513   -0.4060600000E+00   -0.3610748898E+00    0.1053992072E+04
      4514    0.6100000000E-01    0.8043769185E-01   -0.1413713324E+03
      4515   -0.4256800000E+00   -0.3794204632E+00    0.1103661386E+04
      4516    0.6109000000E-01    0.8078195743E-01   -0.1423034066E+03
      4517   -0.4197600000E+00   -0.3744720031E+00    0.1090263788E+04
      4518    0.6239000000E-01    0.8171316793E-01   -0.1448245917E+03
      4519   -0.4538000000E+00   -0.3803267145E+00    0.1106114996E+04
      4520    0.6483000000E-01    0.8269503018E-01   -0.1474829128E+03
      4521    0.4559000000E-01   -0.3024962843E-01    0.1583065873E+03
      4522    0.5619000000E-01    0.3719323296E-01   -0.2429008547E+02
      4523    0.6848000000E-01    0.8404232864E-01   -0.1511306260E+03
      4524    0.7320000000E-01    0.8507457271E-01   -0.1539253522E+03
      4525    0.7884000000E-01    0.8644057390E-01   -0.1576237017E+03
      4526    0.8516000000E-01    0.8784777933E-01   -0.1614336087E+03
      4527    0.9184000000E-01    0.8947324570E-01   -0.1658344414E+03
      4528    0.9860000000E-01    0.8996242706E-01   -0.1671588646E+03
      4529    0.1050400000E+00    0.9047172949E-01   -0.1685377641E+03
      4530    0.1108100000E+00    0.9073446610E-01   -0.1692491045E+03
      4531   -0.4156300000E+00   -0.3149843461E+00    0.9292052561E+03
      4532    0.5654000000E-01    0.4945270173E-01   -0.5748171110E+02
      4533   -0.4251800000E+00   -0.3294012906E+00    0.9682380913E+03
      4534   -0.3443300000E+00   -0.3193121384E+00    0.9409224411E+03
      4535   -0.3759500000E+00   -0.2943475555E+00    0.8733326370E+03
      4536   -0.3544200000E+00   -0.3149813924E+00    0.9291972591E+03
      4537   -0.3873100000E+00   -0.2852013846E+00    0.8485700403E+03
      4538   -0.3443800000E+00   -0.3180971641E+00    0.9376329858E+03
      4539   -0.3620100000E+00   -0.3019341359E+00    0.8938727553E+03
      4540   -0.4237200000E+00   -0.2968617126E+00    0.8801395357E+03
      4541   -0.3291500000E+00   -0.3127571087E+00    0.9231751718E+03
      4542   -0.3812000000E+00   -0.2886542539E+00    0.8579184346E+03
      4543   -0.3441000000E+00   -0.3158745974E+00    0.9316155471E+03
      4544   -0.4021100000E+00   -0.2974533635E+00    0.8817413878E+03
      4545   -0.3688900000E+00   -0.2936728442E+00    0.8715059049E+03
      4546   -0.3536500000E+00   -0.3090784808E+00    0.9132155526E+03
      4547   -0.4106400000E+00   -0.2969292601E+00    0.8803224158E+03
      4548   -0.3303200000E+00   -0.3134293352E+00    0.9249951765E+03
      4549   -0.4006300000E+00   -0.3023711216E+00    0.8950558624E+03
      4550   -0.3310900000E+00   -0.3131673322E+00    0.9242858223E+03
      4551   -0.3748000000E+00   -0.2881709271E+00    0.8566098621E+03
      4552   -0.3927400000E+00   -0.2867571879E+00    0.8527822654E+03
      4553   -0.3435000000E+00   -0.3121700305E+00    0.9215857000E+03
      4554   -0.3314700000E+00   -0.3124137489E+00    0.9222455501E+03
      4555   -0.3931000000E+00   -0.3332771695E+00    0.9787317533E+03
      4556   -0.3608400000E+00   -0.2946590351E+00    0.8741759455E+03
      4557   -0.3526000000E+00   -0.3018676893E+00    0.8936928557E+03
      4558   -0.3861000000E+00   -0.2887531040E+00    0.8581860641E+03
      4559   -0.3315000000E+00   -0.3109503958E+00    0.9182836271E+03
      4560   -0.3676300000E+00   -0.2886450240E+00    0.8578934453E+03
      4561   -0.3426500000E+00   -0.3064377873E+00    0.9060660658E+03
      4562   -0.3798200000E+00   -0.2849940385E+00    0.8480086658E+03
      4563   -0.3311800000E+00   -0.3088720579E+00    0.9126566776E+03
      4564   -0.4233000000E+00   -0.3054737998E+00    0.9034561394E+03
      4565   -0.3135100000E+00   -0.3009321083E+00    0.8911598378E+03
      4566   -0.4128300000E+00   -0.2999465341E+00    0.8884914669E+03
      4567   -0.4100300000E+00   -0.3136708504E+00    0.9256490613E+03
      4568   -0.3147500000E+00   -0.3020175868E+00    0.8940986925E+03
      4569   -0.3513500000E+00   -0.2939181611E+00    0.8721700827E+03
      4570   -0.3735100000E+00   -0.2833859638E+00    0.8436549199E+03
      4571   -0.3305500000E+00   -0.3055199656E+00    0.9035811299E+03
      4572   -0.3996800000E+00   -0.2925425300E+00    0.8684456610E+03
      4573   -0.3155700000E+00   -0.3025003728E+00    0.8954058006E+03
      4574   -0.3594900000E+00   -0.2879838217E+00    0.8561032878E+03
      4575   -0.3415500000E+00   -0.2993731104E+00    0.8869389638E+03
      4576   -0.3916900000E+00   -0.2916037169E+00    0.8659038924E+03
      4577   -0.3945500000E+00   -0.3368437414E+00    0.9883879889E+03
      4578   -0.3160000000E+00   -0.3020973811E+00    0.8943147298E+03
      4579   -0.3662600000E+00   -0.2853350088E+00    0.8489318183E+03
      4580   -0.3847500000E+00   -0.2898904483E+00    0.8612653414E+03
      4581   -0.3296600000E+00   -0.3006141209E+00    0.8902989100E+03
      4582   -0.3160500000E+00   -0.3007352220E+00    0.8906267826E+03
      4583   -0.3499600000E+00   -0.2869104323E+00    0.8531971636E+03
      4584   -0.3402400000E+00   -0.2913286232E+00    0.8651590962E+03
      4585   -0.3785400000E+00   -0.2841532946E+00    0.8457324125E+03
      4586   -0.3157700000E+00   -0.2982244578E+00    0.8838290698E+03
      4587   -0.3580500000E+00   -0.2815827667E+00    0.8387728941E+03
      4588   -0.4035000000E+00   -0.3030398646E+00    0.8968664358E+03
      4589   -0.3285100000E+00   -0.2941412434E+00    0.8727740621E+03
      4590   -0.3721300000E+00   -0.2823737686E+00    0.8409144744E+03
      4591   -0.3151800000E+00   -0.2943162784E+00    0.8732479567E+03
      4592   -0.4228700000E+00   -0.2942136307E+00    0.8729700453E+03
      4593   -0.2946300000E+00   -0.2818178590E+00    0.8394093894E+03
      4594   -0.4095300000E+00   -0.2958809562E+00    0.8774842087E+03
      4595   -0.2959800000E+00   -0.2834523990E+00    0.8438347884E+03
      4596   -0.3989600000E+00   -0.2918084930E+00    0.8664583090E+03
      4597   -0.2969000000E+00   -0.2844140744E+00    0.8464384549E+03
      4598   -0.3387800000E+00   -0.2840058024E+00    0.8453330879E+03
      4599   -0.3854500000E+00   -0.3553972306E+00    0.1038620220E+04
      4600   -0.3648700000E+00   -0.2828208138E+00    0.8421248169E+03
      4601   -0.3143200000E+00   -0.2891428958E+00    0.8592413972E+03
      4602   -0.3907600000E+00   -0.2973578586E+00    0.8814828152E+03
      4603   -0.3484900000E+00   -0.2803926881E+00    0.8355508423E+03
      4604   -0.3271800000E+00   -0.2865187863E+00    0.8521368103E+03
      4605   -0.2974300000E+00   -0.2846055183E+00    0.8469567756E+03
      4606   -0.3835800000E+00   -0.2891586271E+00    0.8592839886E+03
      4607   -0.2975900000E+00   -0.2838753625E+00    0.8449799314E+03
      4608   -0.3565800000E+00   -0.2775358399E+00    0.8278161323E+03
      4609   -0.3132100000E+00   -0.2832283799E+00    0.8432282727E+03
      4610   -0.4265500000E+00   -0.3337973134E+00    0.9801400054E+03
      4611   -0.3772200000E+00   -0.2829095872E+00    0.8423651645E+03
      4612   -0.2974300000E+00   -0.2820103601E+00    0.8399305721E+03
      4613   -0.3372500000E+00   -0.2769297205E+00    0.8261751078E+03
      4614   -0.3257100000E+00   -0.2789918332E+00    0.8317581289E+03
      4615   -0.3707600000E+00   -0.2810885558E+00    0.8374348537E+03
      4616   -0.2969600000E+00   -0.2787790802E+00    0.8311821154E+03
      4617   -0.3470000000E+00   -0.2755591279E+00    0.8224643273E+03
      4618   -0.3119300000E+00   -0.2768996762E+00    0.8260937649E+03
      4619   -0.3635500000E+00   -0.2804661858E+00    0.8357498320E+03
      4620   -0.2962400000E+00   -0.2745850244E+00    0.8198270126E+03
      4621   -0.3869700000E+00   -0.3467061417E+00    0.1015089725E+04
      4622   -0.4224000000E+00   -0.3059769609E+00    0.9048184118E+03
      4623   -0.2721100000E+00   -0.2569121165E+00    0.7719788916E+03
      4624   -0.4091200000E+00   -0.3050952709E+00    0.9024312998E+03
      4625   -0.2735800000E+00   -0.2589339182E+00    0.7774527735E+03
      4626   -0.3983300000E+00   -0.3068365862E+00    0.9071457850E+03
      4627   -0.3241600000E+00   -0.2726126041E+00    0.8144868272E+03
      4628   -0.2746600000E+00   -0.2601368214E+00    0.7807095470E+03
      4629   -0.3898200000E+00   -0.2968226157E+00    0.8800336838E+03
      4630   -0.2753800000E+00   -0.2605985368E+00    0.7819596083E+03
      4631   -0.3357200000E+00   -0.2719189577E+00    0.8126088296E+03
      4632   -0.4140000000E+00   -0.3045254252E+00    0.9008884836E+03
      4633   -0.3105100000E+00   -0.2712011834E+00    0.8106655075E+03
      4634   -0.3551900000E+00   -0.2756650336E+00    0.8227510592E+03
      4635   -0.2953100000E+00   -0.2699831559E+00    0.8073677860E+03
      4636   -0.3827500000E+00   -0.2910928779E+00    0.8645208328E+03
      4637   -0.2757700000E+00   -0.2603664084E+00    0.7813311374E+03
      4638   -0.3762100000E+00   -0.2941927291E+00    0.8729134559E+03
      4639   -0.2758600000E+00   -0.2595998506E+00    0.7792557376E+03
      4640   -0.3455700000E+00   -0.2720374096E+00    0.8129295296E+03
      4641   -0.2942000000E+00   -0.2657312033E+00    0.7958559317E+03
      4642   -0.3695700000E+00   -0.2811420491E+00    0.8375796830E+03
      4643   -0.4065100000E+00   -0.3321326172E+00    0.9756329606E+03
      4644    0.6034000000E-01    0.6047313359E-01   -0.8731873386E+02
      4645   -0.3957100000E+00   -0.2923904773E+00    0.8680339894E+03
      4646   -0.2756700000E+00   -0.2584738798E+00    0.7762072529E+03
      4647   -0.3226300000E+00   -0.2681239704E+00    0.8023341757E+03
      4648   -0.3090400000E+00   -0.2670988137E+00    0.7995586381E+03
      4649   -0.3624000000E+00   -0.2791220438E+00    0.8321106646E+03
      4650   -0.2752600000E+00   -0.2571688534E+00    0.7726739882E+03
      4651   -0.3342600000E+00   -0.2683185753E+00    0.8028610544E+03
      4652   -0.2929800000E+00   -0.2622698950E+00    0.7864846896E+03
      4653   -0.3539500000E+00   -0.2753136316E+00    0.8217996638E+03
      4654   -0.2746500000E+00   -0.2557780622E+00    0.7689085216E+03
      4655   -0.3075700000E+00   -0.2640063770E+00    0.7911860891E+03
      4656   -0.3883100000E+00   -0.3280041487E+00    0.9644554307E+03
      4657   -0.4221700000E+00   -0.3193585966E+00    0.9410482232E+03
      4658   -0.2465700000E+00   -0.2342262884E+00    0.7105586518E+03
      4659   -0.4087900000E+00   -0.3213054983E+00    0.9463193188E+03
      4660   -0.3211700000E+00   -0.2649576895E+00    0.7937616991E+03
      4661   -0.2917000000E+00   -0.2594130662E+00    0.7787500321E+03
      4662   -0.2480900000E+00   -0.2363922432E+00    0.7164228179E+03
      4663   -0.3979500000E+00   -0.3088367402E+00    0.9125610574E+03
      4664   -0.2493100000E+00   -0.2380940314E+00    0.7210302862E+03
      4665   -0.3443000000E+00   -0.2696574226E+00    0.8064858867E+03
      4666   -0.2738900000E+00   -0.2542972589E+00    0.7648993536E+03
      4667   -0.4044300000E+00   -0.3139347494E+00    0.9263635489E+03
      4668   -0.3890500000E+00   -0.2953930840E+00    0.8761633299E+03
      4669   -0.2502500000E+00   -0.2394156155E+00    0.7246083797E+03
      4670   -0.3820600000E+00   -0.2944500150E+00    0.8736100389E+03
      4671   -0.2509300000E+00   -0.2403998428E+00    0.7272731041E+03
      4672   -0.3753200000E+00   -0.2910202355E+00    0.8643241588E+03
      4673   -0.2513700000E+00   -0.2410694936E+00    0.7290861351E+03
      4674   -0.3329700000E+00   -0.2660945839E+00    0.7968397586E+03
      4675   -0.2730200000E+00   -0.2527096123E+00    0.7606009154E+03
      4676   -0.3061600000E+00   -0.2616283009E+00    0.7847476201E+03
      4677   -0.2904200000E+00   -0.2569451677E+00    0.7720683755E+03
      4678   -0.3800900000E+00   -0.3366839463E+00    0.9879553552E+03
      4679   -0.3686200000E+00   -0.2825656232E+00    0.8414339068E+03
      4680   -0.2516100000E+00   -0.2414583047E+00    0.7301388131E+03
      4681   -0.3614600000E+00   -0.2792535955E+00    0.8324668313E+03
      4682   -0.2516400000E+00   -0.2415990634E+00    0.7305199071E+03
      4683   -0.3198700000E+00   -0.2628223269E+00    0.7879803592E+03
      4684   -0.2720900000E+00   -0.2510529160E+00    0.7561155297E+03
      4685   -0.3529600000E+00   -0.2755155317E+00    0.8223462937E+03
      4686   -0.2515200000E+00   -0.2414973643E+00    0.7302445643E+03
      4687   -0.2891900000E+00   -0.2549047251E+00    0.7665440246E+03
      4688   -0.3432700000E+00   -0.2686452323E+00    0.8037454548E+03
      4689   -0.4271700000E+00   -0.3221313950E+00    0.9485553745E+03
      4690   -0.2512600000E+00   -0.2411526214E+00    0.7293111976E+03
      4691   -0.3049100000E+00   -0.2598191632E+00    0.7798495104E+03
      4692   -0.2711300000E+00   -0.2494305629E+00    0.7517231259E+03
      4693   -0.3319200000E+00   -0.2652445640E+00    0.7945383909E+03
      4694   -0.2508900000E+00   -0.2406067994E+00    0.7278334240E+03
      4695   -0.2880800000E+00   -0.2533991710E+00    0.7624678456E+03
      4696   -0.2702000000E+00   -0.2479200310E+00    0.7476334700E+03
      4697   -0.4220400000E+00   -0.3179287815E+00    0.9371771022E+03
      4698   -0.3187900000E+00   -0.2617716428E+00    0.7851357078E+03
      4699   -0.2504400000E+00   -0.2399025119E+00    0.7259266166E+03
      4700   -0.3814800000E+00   -0.3331241790E+00    0.9783175425E+03
      4701   -0.2214200000E+00   -0.2135831943E+00    0.6546689665E+03
