     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
      1602   -0.4066000000E-01   -0.7761174689E-01    0.4677243567E+02   -0.1380226240E+01
      1603   -0.8310000000E-02   -0.6504758388E-01    0.3501403459E+02   -0.1316568408E+01
      1604   -0.8864000000E-01   -0.1344159881E+00    0.7574121782E+02   -0.1274704986E+02
      1605   -0.9400000000E-02   -0.6552196611E-01    0.3543336416E+02   -0.1330251152E+01
      1606   -0.8137000000E-01   -0.9179780929E-01    0.5959017389E+02   -0.1662094378E+01
      1607   -0.2729000000E-01   -0.7368504410E-01    0.4309691579E+02   -0.1360625810E+01
      1608   -0.1008600000E+00   -0.1284670433E+00    0.8020866147E+02   -0.8121413632E+01
      1609   -0.9200000000E-01   -0.1366556194E+00    0.7669676923E+02   -0.1328066848E+02
      1610   -0.1039000000E-01   -0.6595231980E-01    0.3583913183E+02   -0.1331051630E+01
      1611   -0.9434000000E-01   -0.1396200756E+00    0.8214163931E+02   -0.1207271237E+02
      1612   -0.1127000000E-01   -0.6633492658E-01    0.3623061318E+02   -0.1317689126E+01
      1613   -0.9532000000E-01   -0.1241070024E+00    0.7299372574E+02   -0.9534780693E+01
      1614   -0.1204000000E-01   -0.6656713501E-01    0.3650408192E+02   -0.1293150575E+01
      1615   -0.7322000000E-01   -0.8593293294E-01    0.5416397098E+02   -0.1603735000E+01
      1616   -0.2752000000E-01   -0.7283095314E-01    0.4243647060E+02   -0.1292701940E+01
      1617   -0.5268000000E-01   -0.8032252034E-01    0.4936561401E+02   -0.1368200148E+01
      1618   -0.4061000000E-01   -0.7647261213E-01    0.4586375487E+02   -0.1302373298E+01
      1619   -0.9822000000E-01   -0.1383806643E+00    0.8492212780E+02   -0.1026191007E+02
      1620   -0.9460000000E-01   -0.1231030201E+00    0.7641102507E+02   -0.7534443009E+01
      1621   -0.1272000000E-01   -0.6659150390E-01    0.3659428231E+02   -0.1262410645E+01
      1622   -0.9197000000E-01   -0.1136986900E+00    0.7696232613E+02   -0.3203786880E+01
      1623   -0.1329000000E-01   -0.6649061546E-01    0.3656788700E+02   -0.1230748187E+01
      1624   -0.6352000000E-01   -0.8260837422E-01    0.5139630788E+02   -0.1429498939E+01
      1625   -0.2767000000E-01   -0.7199998170E-01    0.4176703807E+02   -0.1238919624E+01
      1626   -0.8738000000E-01   -0.9871420860E-01    0.6627276714E+02   -0.1601079391E+01
      1627   -0.1377000000E-01   -0.6635520428E-01    0.3650496255E+02   -0.1200843560E+01
      1628   -0.4051000000E-01   -0.7547969856E-01    0.4505291647E+02   -0.1243121976E+01
      1629   -0.8104000000E-01   -0.9014893200E-01    0.5827626011E+02   -0.1548769134E+01
      1630   -0.9939000000E-01   -0.1212769262E+00    0.8640541317E+02   -0.2165602254E+01
      1631   -0.1417000000E-01   -0.6620498380E-01    0.3642421764E+02   -0.1172677804E+01
      1632   -0.5246000000E-01   -0.7917655249E-01    0.4841406138E+02   -0.1307017303E+01
      1633   -0.2774000000E-01   -0.7104216630E-01    0.4096169317E+02   -0.1192372855E+01
      1634   -0.7294000000E-01   -0.8462367114E-01    0.5307618912E+02   -0.1534126277E+01
      1635   -0.1448000000E-01   -0.6604478614E-01    0.3632969358E+02   -0.1146495649E+01
      1636   -0.4039000000E-01   -0.7428071337E-01    0.4401448963E+02   -0.1198732433E+01
      1637   -0.2776000000E-01   -0.7010128207E-01    0.4014905281E+02   -0.1156509262E+01
      1638   -0.8140000000E-01   -0.1312707824E+00    0.7548623042E+02   -0.1149990398E+02
      1639   -0.6326000000E-01   -0.8157669613E-01    0.5053483523E+02   -0.1376625471E+01
      1640   -0.1472000000E-01   -0.6581231338E-01    0.3616114094E+02   -0.1122872976E+01
      1641   -0.9896000000E-01   -0.1376407007E+00    0.8392454681E+02   -0.1039786972E+02
      1642    0.2500000000E-02   -0.5786345011E-01    0.2893523188E+02   -0.9849729780E+00
      1643   -0.8431000000E-01   -0.1325658814E+00    0.7491941226E+02   -0.1232109933E+02
      1644    0.1780000000E-02   -0.5830852048E-01    0.2932564530E+02   -0.9991868605E+00
      1645   -0.8826000000E-01   -0.1344506558E+00    0.7638550598E+02   -0.1246703011E+02
      1646    0.1120000000E-02   -0.5870559569E-01    0.2967739829E+02   -0.1010292291E+01
      1647   -0.9161000000E-01   -0.1348156119E+00    0.7548801436E+02   -0.1303630184E+02
      1648    0.5000000000E-03   -0.5905102344E-01    0.2998601497E+02   -0.1018755196E+01
      1649   -0.9400000000E-01   -0.1394891829E+00    0.8264153081E+02   -0.1178702422E+02
      1650   -0.8000000000E-04   -0.5934210258E-01    0.3024794979E+02   -0.1025027905E+01
      1651   -0.9500000000E-01   -0.1233917988E+00    0.7323381392E+02   -0.9114683753E+01
      1652   -0.9893000000E-01   -0.1270276289E+00    0.8178364344E+02   -0.6775944811E+01
      1653   -0.6100000000E-03   -0.5957865124E-01    0.3046212429E+02   -0.1029525441E+01
      1654   -0.5230000000E-01   -0.7772492988E-01    0.4711780102E+02   -0.1271147092E+01
      1655   -0.1489000000E-01   -0.6544841368E-01    0.3585952794E+02   -0.1103192367E+01
      1656   -0.9431000000E-01   -0.1210292371E+00    0.7634218797E+02   -0.6666671441E+01
      1657   -0.1090000000E-02   -0.5976605383E-01    0.3063290525E+02   -0.1032582971E+01
      1658   -0.2773000000E-01   -0.6918246108E-01    0.3932934293E+02   -0.1133450892E+01
      1659   -0.9171000000E-01   -0.1127196595E+00    0.7741016704E+02   -0.2574140589E+01
      1660   -0.1520000000E-02   -0.5991672297E-01    0.3077151864E+02   -0.1034442270E+01
      1661   -0.8713000000E-01   -0.9702742621E-01    0.6466079529E+02   -0.1607813052E+01
      1662   -0.1900000000E-02   -0.6004545230E-01    0.3089158787E+02   -0.1035279717E+01
      1663   -0.1011900000E+00   -0.1326588432E+00    0.8204450370E+02   -0.9098458454E+01
      1664   -0.4024000000E-01   -0.7336033307E-01    0.4319132757E+02   -0.1176578802E+01
      1665   -0.1501000000E-01   -0.6505456129E-01    0.3551681741E+02   -0.1089343489E+01
      1666   -0.8081000000E-01   -0.9075093113E-01    0.5893317584E+02   -0.1508989743E+01
      1667   -0.2220000000E-02   -0.6016019951E-01    0.3100013509E+02   -0.1035330352E+01
      1668   -0.7270000000E-01   -0.8532703646E-01    0.5378652798E+02   -0.1513839063E+01
      1669   -0.2500000000E-02   -0.6025701250E-01    0.3109275225E+02   -0.1034899026E+01
      1670   -0.2765000000E-01   -0.6850537937E-01    0.3870746966E+02   -0.1124622950E+01
      1671   -0.1506000000E-01   -0.6479444082E-01    0.3528648806E+02   -0.1082022199E+01
      1672   -0.6303000000E-01   -0.8121414505E-01    0.5019758563E+02   -0.1373849559E+01
      1673   -0.2730000000E-02   -0.6032493505E-01    0.3115814873E+02   -0.1034405149E+01
      1674   -0.1013400000E+00   -0.1334142216E+00    0.8160448971E+02   -0.9627533702E+01
      1675   -0.5206000000E-01   -0.7676841574E-01    0.4620513812E+02   -0.1274311166E+01
      1676   -0.2910000000E-02   -0.6035577227E-01    0.3118758409E+02   -0.1034297704E+01
      1677   -0.1507000000E-01   -0.6468965447E-01    0.3519027034E+02   -0.1080644761E+01
      1678   -0.4009000000E-01   -0.7283911678E-01    0.4270057399E+02   -0.1175295281E+01
      1679   -0.3050000000E-02   -0.6035017957E-01    0.3118080066E+02   -0.1034978922E+01
      1680   -0.2755000000E-01   -0.6821504728E-01    0.3842558170E+02   -0.1127811789E+01
      1681   -0.3140000000E-02   -0.6031548621E-01    0.3114410776E+02   -0.1036737758E+01
      1682   -0.1502000000E-01   -0.6464788697E-01    0.3514180199E+02   -0.1084728494E+01
      1683   -0.3180000000E-02   -0.6026083408E-01    0.3108576802E+02   -0.1039754702E+01
      1684   -0.3180000000E-02   -0.6019543096E-01    0.3101431979E+02   -0.1044112547E+01
      1685   -0.9958000000E-01   -0.1372558959E+00    0.8223702206E+02   -0.1100380543E+02
      1686   -0.8134000000E-01   -0.1321411852E+00    0.7505703691E+02   -0.1207390432E+02
      1687   -0.8569000000E-01   -0.1331538381E+00    0.7533788861E+02   -0.1238442435E+02
      1688   -0.8816000000E-01   -0.1309270453E+00    0.7496548322E+02   -0.1158931997E+02
      1689   -0.9149000000E-01   -0.1291458007E+00    0.7300910814E+02   -0.1171281043E+02
      1690   -0.9389000000E-01   -0.1349319240E+00    0.8091800027E+02   -0.1060006471E+02
      1691   -0.9487000000E-01   -0.1182376783E+00    0.7092523559E+02   -0.7936819478E+01
      1692   -0.9419000000E-01   -0.1184128020E+00    0.7672305910E+02   -0.5357633817E+01
      1693   -0.9157000000E-01   -0.1097251896E+00    0.7563633375E+02   -0.2087920604E+01
      1694   -0.8699000000E-01   -0.9606430213E-01    0.6365213453E+02   -0.1652073191E+01
      1695   -0.8065000000E-01   -0.9044525759E-01    0.5857212080E+02   -0.1541780528E+01
      1696   -0.1029500000E+00   -0.1452091355E+00    0.1080266889E+03   -0.2642283215E+01
      1697    0.3328000000E-01    0.4398665314E-01   -0.1178964756E+03   -0.2405964378E+02
      1698   -0.1000400000E+00   -0.1319288041E+00    0.7727690324E+02   -0.1096521187E+02
      1699   -0.7253000000E-01   -0.8638666434E-01    0.5472148588E+02   -0.1545180195E+01
      1700   -0.6286000000E-01   -0.8113474375E-01    0.5003842652E+02   -0.1412304516E+01
      1701   -0.5189000000E-01   -0.7673748280E-01    0.4611199432E+02   -0.1303552541E+01
      1702   -0.3993000000E-01   -0.7285174689E-01    0.4267273989E+02   -0.1193519023E+01
      1703   -0.2742000000E-01   -0.6807337880E-01    0.3826088183E+02   -0.1141801997E+01
      1704   -0.1492000000E-01   -0.6457728586E-01    0.3505413546E+02   -0.1094259442E+01
      1705   -0.3130000000E-02   -0.6012527171E-01    0.3093536618E+02   -0.1049845002E+01
      1706    0.7170000000E-02   -0.5464308393E-01    0.2600569452E+02   -0.9300507215E+00
      1707   -0.1012800000E+00   -0.1386294234E+00    0.8552869318E+02   -0.1009200629E+02
      1708   -0.9546000000E-01   -0.1395849511E+00    0.8341118512E+02   -0.1147608894E+02
      1709   -0.9729000000E-01   -0.1214724873E+00    0.7839195114E+02   -0.5920192544E+01
      1710   -0.1000600000E+00   -0.1358861543E+00    0.8009406383E+02   -0.1139119036E+02
      1711   -0.1009300000E+00   -0.1376269527E+00    0.8127622695E+02   -0.1160471272E+02
      1712   -0.9635000000E-01   -0.1402671108E+00    0.8328607230E+02   -0.1182920312E+02
      1713   -0.9744000000E-01   -0.1317707228E+00    0.8138364949E+02   -0.9015965059E+01
      1714   -0.9711000000E-01   -0.1420987691E+00    0.8418435825E+02   -0.1221212914E+02
      1715   -0.9898000000E-01   -0.1352684027E+00    0.7298400847E+02   -0.1437937037E+02
      1716   -0.1022600000E+00   -0.1195839554E+00    0.8625978897E+02   -0.1498134668E+01
      1717    0.3718000000E-01    0.3381326003E-01   -0.1232409383E+03   -0.3091884450E+02
      1718   -0.1003500000E+00   -0.1362098293E+00    0.8040619277E+02   -0.1138861173E+02
      1719   -0.1012200000E+00   -0.1353113198E+00    0.8068409572E+02   -0.1087170684E+02
      1720   -0.9772000000E-01   -0.1419476199E+00    0.8437891082E+02   -0.1205748746E+02
      1721   -0.1003700000E+00   -0.1443434340E+00    0.8705947850E+02   -0.1186885913E+02
      1722   -0.9136000000E-01   -0.1416899032E+00    0.8239845362E+02   -0.1285268407E+02
      1723   -0.9498000000E-01   -0.1286405623E+00    0.7860144499E+02   -0.8932689010E+01
      1724   -0.9241000000E-01   -0.1417853021E+00    0.8219779200E+02   -0.1298594726E+02
      1725   -0.9577000000E-01   -0.1434765802E+00    0.6397044133E+02   -0.2206663133E+02
      1726   -0.1004500000E+00   -0.1371990401E+00    0.8231801328E+02   -0.1094205977E+02
      1727   -0.9816000000E-01   -0.1410909840E+00    0.8369246511E+02   -0.1200036698E+02
      1728   -0.1018400000E+00   -0.1180331965E+00    0.8688024601E+02   -0.5415083946E+00
      1729    0.2716000000E-01    0.4260716482E-01   -0.1097292825E+03   -0.2091767187E+02
      1730   -0.1009500000E+00   -0.1375294329E+00    0.8311872257E+02   -0.1071864773E+02
      1731   -0.9329000000E-01   -0.1425817490E+00    0.8265321824E+02   -0.1312276276E+02
      1732   -0.9789000000E-01   -0.1451061541E+00    0.7477795499E+02   -0.1782396747E+02
      1733   -0.9401000000E-01   -0.1417046228E+00    0.8290656786E+02   -0.1262637501E+02
      1734   -0.9958000000E-01   -0.1387966712E+00    0.8036942646E+02   -0.1252723258E+02
      1735   -0.9843000000E-01   -0.1391243547E+00    0.8256376862E+02   -0.1166442792E+02
      1736   -0.1003900000E+00   -0.1380625771E+00    0.8427861166E+02   -0.1041867145E+02
      1737   -0.8576000000E-01   -0.1423211942E+00    0.8345987961E+02   -0.1264036059E+02
      1738   -0.9264000000E-01   -0.1280634092E+00    0.7871456809E+02   -0.8630601635E+01
      1739   -0.8692000000E-01   -0.1431625014E+00    0.8416772133E+02   -0.1268103540E+02
      1740   -0.1022100000E+00   -0.1426935439E+00    0.1073385844E+03   -0.1866516469E+01
      1741    0.3661000000E-01    0.3423185341E-01   -0.1233392814E+03   -0.3078235801E+02
      1742   -0.9399000000E-01   -0.1635188965E+00    0.9474580241E+02   -0.1666432412E+02
      1743   -0.9456000000E-01   -0.1411686434E+00    0.8335878267E+02   -0.1218685471E+02
      1744   -0.1005100000E+00   -0.1389882331E+00    0.8390351394E+02   -0.1099185902E+02
      1745   -0.8789000000E-01   -0.1424820042E+00    0.8393769960E+02   -0.1249127694E+02
      1746   -0.9671000000E-01   -0.1519954334E+00    0.8412609789E+02   -0.1653049666E+02
      1747   -0.9850000000E-01   -0.1371271879E+00    0.8253786829E+02   -0.1081021794E+02
      1748   -0.8871000000E-01   -0.1416298228E+00    0.8343863057E+02   -0.1235027853E+02
      1749   -0.9874000000E-01   -0.1445718772E+00    0.8203703451E+02   -0.1426796445E+02
      1750   -0.1001600000E+00   -0.1365445746E+00    0.8282267789E+02   -0.1042713847E+02
      1751   -0.9491000000E-01   -0.1402785871E+00    0.8372568380E+02   -0.1163285860E+02
      1752   -0.1018700000E+00   -0.1176860653E+00    0.8471591967E+02   -0.1382133780E+01
      1753    0.3122000000E-01    0.3690769901E-01   -0.1116287362E+03   -0.2425910404E+02
      1754   -0.9989000000E-01   -0.1375602910E+00    0.8176685620E+02   -0.1135111998E+02
      1755   -0.8932000000E-01   -0.1407382244E+00    0.8291427412E+02   -0.1220376739E+02
      1756   -0.7847000000E-01   -0.1406682117E+00    0.8216108409E+02   -0.1251833168E+02
      1757   -0.9041000000E-01   -0.1309385699E+00    0.6015801625E+02   -0.1837543472E+02
      1758   -0.7976000000E-01   -0.1399836992E+00    0.8220620510E+02   -0.1220082964E+02
      1759   -0.9218000000E-01   -0.1488528162E+00    0.7342589532E+02   -0.2006788610E+02
      1760   -0.9841000000E-01   -0.1359238308E+00    0.8341091951E+02   -0.9888566263E+01
      1761   -0.9510000000E-01   -0.1378349825E+00    0.8345038127E+02   -0.1069926532E+02
      1762   -0.9527000000E-01   -0.1582030577E+00    0.8179513757E+02   -0.2028990125E+02
      1763   -0.8083000000E-01   -0.1395683022E+00    0.8229768291E+02   -0.1197880030E+02
      1764   -0.1019000000E+00   -0.1181961311E+00    0.8718500002E+02   -0.4726021237E+00
      1765    0.3360000000E-01    0.4307861698E-01   -0.1220187731E+03   -0.2634123014E+02
      1766   -0.9978000000E-01   -0.1344942960E+00    0.8170714920E+02   -0.1004889466E+02
      1767   -0.8975000000E-01   -0.1388840538E+00    0.8222022957E+02   -0.1171754604E+02
      1768   -0.9774000000E-01   -0.1408241801E+00    0.7671233740E+02   -0.1508123473E+02
      1769   -0.8171000000E-01   -0.1387586067E+00    0.8209010297E+02   -0.1172273771E+02
      1770   -0.9509000000E-01   -0.1355255520E+00    0.8270807574E+02   -0.1003772182E+02
      1771   -0.9914000000E-01   -0.1364815252E+00    0.8115243439E+02   -0.1116468937E+02
      1772   -0.8238000000E-01   -0.1376635792E+00    0.8153801579E+02   -0.1150070893E+02
      1773   -0.9816000000E-01   -0.1348926856E+00    0.8385928192E+02   -0.9236081617E+01
      1774   -0.9000000000E-01   -0.1362054774E+00    0.8179839229E+02   -0.1074916321E+02
      1775   -0.6946000000E-01   -0.1351651666E+00    0.7937356213E+02   -0.1140848970E+02
      1776   -0.1009700000E+00   -0.1158597114E+00    0.7343366385E+02   -0.5756873369E+01
      1777    0.3512000000E-01    0.3936942302E-01   -0.1231138836E+03   -0.2845123020E+02
      1778   -0.8819000000E-01   -0.1443523452E+00    0.5263718014E+02   -0.2763650242E+02
      1779   -0.9037000000E-01   -0.1438943877E+00    0.7115898893E+02   -0.1895579986E+02
      1780   -0.7085000000E-01   -0.1342665199E+00    0.7939868443E+02   -0.1100728688E+02
      1781   -0.9926000000E-01   -0.1336897715E+00    0.8234328950E+02   -0.9408690674E+01
      1782   -0.8287000000E-01   -0.1353502975E+00    0.8104885122E+02   -0.1072156881E+02
      1783   -0.9390000000E-01   -0.1383427709E+00    0.6876841021E+02   -0.1764311363E+02
      1784   -0.7202000000E-01   -0.1335825362E+00    0.7949725766E+02   -0.1066553557E+02
      1785   -0.9494000000E-01   -0.1325123726E+00    0.8170913517E+02   -0.9188524374E+01
      1786   -0.9008000000E-01   -0.1335609471E+00    0.8135549967E+02   -0.9805186837E+01
      1787   -0.9664000000E-01   -0.1421586893E+00    0.7978722101E+02   -0.1425179369E+02
      1788    0.2435000000E-01    0.7507093878E-01   -0.1122595740E+03   -0.7998514404E+01
      1789    0.3387000000E-01    0.4312933978E-01   -0.1199876534E+03   -0.2538907778E+02
      1790   -0.6475000000E-01   -0.1290539714E+00    0.9478197695E+02   -0.1702048101E+01
      1791    0.3619000000E-01    0.3517999708E-01   -0.1237932043E+03   -0.3057907079E+02
      1792   -0.6250000000E-01   -0.1238408064E+00    0.9285310533E+02   -0.3246915097E+00
      1793   -0.3965000000E-01   -0.1139187641E+00    0.7548685004E+02   -0.3974920006E+01
      1794   -0.6610000000E-01   -0.1260045509E+00    0.8049162204E+02   -0.6923971676E+01
      1795   -0.5043000000E-01   -0.1172518877E+00    0.7742407186E+02   -0.4533172915E+01
      1796   -0.6661000000E-01   -0.1258318431E+00    0.7911124254E+02   -0.7481225239E+01
      1797   -0.4051000000E-01   -0.1136134585E+00    0.7555886765E+02   -0.3809543651E+01
      1798   -0.5786000000E-01   -0.1204352240E+00    0.7870585193E+02   -0.5326631841E+01
      1799   -0.5049000000E-01   -0.1003122722E+00    0.5985865344E+02   -0.5231439108E+01
