name    target    f1    f2    f3    f4    f5    f6    iz1    iz2    iz3    iz4    iz5    iz6
bridge-18-286    -0.12944    -157.80837    21.83718    137.36635    382.03634    546.83421    1299.96221    0.37125    1.36E-04    0.34342    0.61332    4.31484    363.86749
bridge-18-287    -0.14641    -144.544    30.22194    138.26245    394.27296    553.76571    1297.7638    0.16969    0.01151    0.32633    0.23269    3.3994    383.70064
bridge-18-288    -0.1294    -159.60726    21.95666    136.86033    380.60307    546.97081    1300.24357    0.26262    1.40E-04    0.34381    0.38421    4.31319    363.22695
bridge-18-289    -0.12932    -161.26641    21.98729    136.2794    379.36091    547.03944    1300.44464    0.1696    1.33E-04    0.34728    0.20617    4.31273    362.67258
bridge-18-29    -0.26014    -35.53425    103.65736    229.66878    506.20016    557.73689    1291.35988    0.10447    0.07984    0.15336    0.06302    5.83676    300.66061
bridge-18-290    -0.26558    73.60613    105.04281    222.37739    462.61369    549.85686    1240.71592    0.30215    0.0134    1.79547    0.00196    10.19101    233.28282
bridge-18-291    -0.26151    76.24743    106.88592    221.37327    467.79479    557.24336    1246.32824    0.27259    0.01755    1.16696    0.00444    8.1672    250.02112
bridge-18-292    -0.25842    74.41163    102.95601    205.02725    470.41641    557.19773    1254.16939    0.31409    0.01043    0.52166    0.00429    5.93652    265.40515
bridge-18-293    -0.25572    37.44433    96.52811    190.52528    471.94051    547.45239    1263.72896    0.25321    0.00508    0.17557    0.00468    4.4726    282.58349
bridge-18-294    -0.25362    25.62943    87.12671    181.72981    472.84602    551.30735    1271.7921    0.23399    0.00269    0.06541    0.00303    3.32109    300.8959
bridge-18-295    -0.25074    2.90814    76.50482    182.71712    474.81953    553.53179    1278.25421    0.19783    0.00282    0.03991    0.00142    2.38053    318.70623
bridge-18-296    -0.24747    38.9495    62.44829    179.51316    475.60369    553.41137    1278.16487    0.16275    0.00801    0.03207    1.80E-04    1.46846    336.11683
bridge-18-297    -0.24277    31.0871    45.16999    171.82441    471.45071    553.78076    1285.4566    0.11161    0.03104    0.02311    7.80E-05    0.86678    352.54639
bridge-18-298    -0.23635    -19.10268    41.97204    167.04676    467.15003    557.93168    1288.14914    0.00884    0.12093    0.03349    8.30E-04    0.42819    368.16295
bridge-18-299    -0.22835    -50.46285    39.2866    160.11686    462.21459    557.53673    1289.36573    0.00666    0.10734    0.04495    0.00243    0.13046    382.06945
bridge-18-3    -0.28251    -185.83779    -151.15284    388.24732    456.28362    761.21623    1272.79521    0.26738    0.02849    4.33165    0.65805    9.12029    164.11789
bridge-1-83    0.03923    -1297.08959    -1276.1781    -77.43566    199.7498    299.21791    3879.73589    0.05948    0.38959    0.05649    0.00557    2.30E-05    161.65709
bridge-18-30    -0.27161    -73.50074    -8.38087    295.78004    479.60546    588.78726    1276.02609    0.24872    0.01291    0.63768    0.66449    6.68433    234.56736
bridge-18-300    -0.21857    -70.32251    40.26317    155.28314    455.7432    557.2386    1286.84734    0.01013    0.09458    0.07345    0.00459    3.66E-04    393.5324
bridge-18-301    -0.20701    -87.15252    39.21138    150.71406    444.12538    558.09083    1291.86122    0.01753    0.08132    0.10846    0.00758    0.11464    401.37816
bridge-18-302    -0.1938    -102.41878    38.42382    146.82321    431.68284    559.86626    1292.94498    0.02808    0.06759    0.15783    0.01224    0.51679    405.30252
bridge-18-303    -0.17907    -117.03544    36.54817    143.25565    419.63517    559.88871    1293.79348    0.04052    0.05158    0.21762    0.01971    1.25076    404.25685
bridge-18-304    -0.16302    -131.8631    34.02582    140.02206    406.0572    556.27928    1291.14065    0.05481    0.03222    0.28435    0.03194    2.27901    396.85307
bridge-18-305    -0.14618    -147.04898    30.05087    137.39642    392.61856    553.71126    1298.06954    0.07106    0.01168    0.33423    0.05166    3.39863    382.88714
bridge-18-306    -0.12919    -162.76612    21.93153    135.62683    378.34765    547.04266    1300.55361    0.09491    1.16E-04    0.35384    0.08228    4.31342    362.2163
bridge-18-307    -0.11311    -178.14667    -15.35479    135.08946    364.19995    536.9622    1306.71968    0.12873    0.01106    0.31183    0.12529    4.3711    336.38489
bridge-18-31    -0.26454    -38.35082    81.72509    238.64043    500.45912    557.14566    1287.5635    0.13911    0.03827    0.24524    0.18528    6.20133    278.92194
bridge-18-32    -0.25412    -14.13454    116.6615    210.76056    508.75538    551.76959    1293.4658    0.086    0.10231    0.16529    1.20E-05    5.14235    326.84541
bridge-18-33    -0.28096    -105.22266    -70.92988    335.77474    456.30959    608.62439    1262.57812    0.63751    6.51E-04    2.34661    1.44213    6.82664    197.4114
bridge-18-34    -0.26074    -29.40169    101.93051    224.15438    506.08186    554.46624    1289.18286    0.1124    0.06298    0.15494    0.13553    5.70067    302.40415
bridge-18-35    -0.26776    -41.08931    58.92315    247.5285    489.8099    546.2129    1282.52819    0.20737    0.01483    0.4641    0.2977    6.8811    256.92187
bridge-18-36    -0.25519    -6.58794    116.38864    210.30027    509.25456    552.75229    1295.14943    0.08987    0.09248    0.15674    0.01757    5.06155    327.93262
bridge-18-37    -0.27515    -92.50249    -50.01489    296.57928    461.9046    563.39108    1265.88659    0.40254    0.02107    1.58062    1.03555    6.76315    217.1782
bridge-18-38    -0.25603    10.68373    115.51687    207.98222    511.15933    554.62371    1291.44381    0.09514    0.08053    0.15131    0.06536    4.89014    329.12363
bridge-18-39    -0.27054    -56.93295    39.77397    279.20446    480.25139    575.38607    1271.79038    0.30433    0.00498    0.64011    0.67161    6.73436    238.12814
bridge-18-4    -0.2766    -133.8921    -94.07736    376.36931    471.2427    686.81251    1277.1644    0.18737    0.01338    2.84332    0.40185    7.61159    192.85556
bridge-1-84    0.03611    -1299.50067    -1276.07875    -74.42836    191.29313    306.80706    3879.19309    0.16314    0.32122    0.09698    0.01878    0.07635    133.1992
bridge-18-40    -0.26104    -17.3423    99.47558    219.7157    504.80183    554.61693    1290.21969    0.12116    0.0476    0.16301    0.14962    5.50163    304.35553
bridge-18-41    -0.26444    -15.53884    78.44934    234.82567    499.7319    561.16582    1283.96306    0.158    0.02749    0.21544    0.26301    5.85733    280.87227
bridge-18-42    -0.25664    19.30482    113.7395    204.20923    511.15419    556.12785    1290.95127    0.10279    0.06568    0.14094    0.08148    4.68845    330.41693
bridge-18-43    -0.26714    -46.98125    55.4761    241.36062    486.06407    548.20763    1279.98265    0.23103    0.01599    0.36664    0.48681    6.33931    260.34441
bridge-18-44    -0.24902    20.05255    122.19463    193.91442    514.46061    560.84621    1295.22833    0.08491    0.08375    0.16591    3.50E-05    3.82777    356.52586
bridge-18-45    -0.2788    -59.13294    8.22463    314.49785    465.32404    593.18815    1259.90184    0.34156    0.36432    2.33854    1.21955    6.92301    203.4765
bridge-18-46    -0.25013    25.34101    121.8748    193.19161    514.91462    560.46311    1293.9886    0.0891    0.07661    0.16161    0.01889    3.81424    357.13299
bridge-18-47    -0.27335    -74.2202    24.90672    281.35179    467.31813    570.94704    1268.82577    0.41193    3.20E-05    1.0882    0.86835    7.12407    221.86617
bridge-18-48    -0.26102    17.66285    94.83851    214.31488    504.46721    555.0141    1285.22539    0.13387    0.03289    0.16413    0.15125    5.26211    306.38576
bridge-18-49    -0.25697    25.34473    110.33326    199.98666    510.07873    557.11987    1293.0654    0.1107    0.05051    0.12715    0.15068    4.4951    331.56573
bridge-18-5    -0.27056    -109.95443    -67.15369    329.42849    476.93878    590.25084    1283.35571    0.11743    0.03857    1.46387    0.16435    7.6434    215.93082
bridge-1-85    0.03695    -1306.61242    -1279.27506    -67.83691    194.02876    331.89029    3869.84757    0.01283    0.08956    0.09732    0.05198    0.2774    94.28046
bridge-18-50    -0.26405    21.33903    74.51933    220.56428    495.06611    551.23052    1281.70909    0.17922    0.01566    0.18821    0.22823    5.79502    283.44746
bridge-18-51    -0.251    28.84877    121.01878    191.64605    514.86147    560.40909    1294.33224    0.0945    0.06653    0.15246    0.079    3.68115    357.67888
bridge-18-52    -0.26932    -23.80446    51.42684    255.77571    480.56541    541.98641    1272.80794    0.35976    0.00882    0.82064    0.3574    7.28608    241.93254
bridge-18-53    -0.25161    31.54704    119.41704    189.65482    514.21128    561.02491    1294.94102    0.10124    0.05472    0.1422    0.12044    3.50961    358.17686
bridge-18-54    -0.26617    -21.88596    56.2578    235.03127    486.93973    546.55401    1277.59544    0.24848    0.01182    0.3995    0.34472    6.33057    263.4385
bridge-18-55    -0.257    30.38184    105.83138    197.09173    509.1143    558.73872    1290.65452    0.12039    0.03559    0.12052    0.23538    4.15961    332.56507
bridge-18-56    -0.26073    28.58061    89.3274    204.6801    503.26409    555.39018    1284.28793    0.14791    0.02182    0.14191    0.18747    4.94546    308.27041
bridge-18-57    -0.24272    27.30513    122.77203    181.0729    518.4208    566.26186    1291.12719    0.08869    0.05328    0.26989    0.00183    2.49039    387.04245
bridge-18-58    -0.27659    -82.71071    46.77742    285.93344    464.34575    554.6402    1252.24839    0.70434    0.1005    2.19341    0.72032    7.45539    209.73514
bridge-18-59    -0.24387    31.49051    122.63405    181.24654    519.62039    567.1131    1289.70923    0.09319    0.04947    0.25663    0.02601    2.4513    386.96945
bridge-18-6    -0.2837    -171.74531    -137.84715    384.35128    455.8095    751.70333    1271.09372    0.341    0.01695    4.30836    0.92878    7.68705    171.32549
bridge-1-86    0.03891    -1297.70982    -1277.32782    -74.83683    197.74954    296.98407    3877.66248    0.08536    0.36603    0.06436    0.0036    2.87E-04    160.65541
bridge-18-60    -0.27146    -79.32077    54.23436    296.95907    468.59584    587.4448    1261.07847    0.49784    0.00105    0.91922    1.14604    6.39764    226.44404
bridge-18-61    -0.25196    34.22625    116.71507    187.77327    514.09872    562.02822    1290.77723    0.10905    0.04248    0.13954    0.16143    3.30911    358.63262
bridge-18-62    -0.2634    -19.00902    68.97827    213.05924    492.88564    551.81541    1281.79735    0.18393    0.01864    0.18408    0.35854    5.39543    286.31139
bridge-18-63    -0.24475    34.4337    122.00392    181.21196    517.5789    566.23204    1290.63557    0.09823    0.04295    0.23997    0.07166    2.39549    386.72294
bridge-18-64    -0.26777    -66.56867    53.26171    245.95438    473.1109    551.12531    1271.79263    0.36324    9.49E-04    0.46468    0.74053    6.25115    245.00674
bridge-18-65    -0.25675    34.44102    99.64276    192.06917    507.81593    559.70106    1290.58614    0.13034    0.02303    0.11169    0.27723    3.8671    333.5292
bridge-18-66    -0.24535    36.47186    120.67416    180.82835    516.94725    565.17104    1293.63973    0.10404    0.03465    0.22086    0.13449    2.25928    386.43521
bridge-18-67    -0.265    -13.9095    56.0988    219.60036    486.44909    547.88257    1271.30643    0.25359    0.01515    0.33562    0.22523    6.20138    265.62018
bridge-18-68    -0.2602    32.42874    81.82132    198.66373    502.14141    557.32939    1286.0153    0.15797    0.016    0.12648    0.31811    4.56928    310.10833
bridge-18-69    -0.25202    37.00468    112.39195    186.03962    514.00637    562.91624    1287.85767    0.11703    0.02967    0.1376    0.2559    3.07499    359.01258
bridge-18-7    -0.2715    -103.51008    -59.66373    328.60225    480.54677    591.36172    1280.96338    0.14168    0.03011    1.62754    0.22822    7.19544    219.53888
bridge-1-87    0.0365    -1301.01284    -1274.51996    -71.21798    190.64033    313.47813    3866.67138    0.10862    0.2612    0.10198    0.02995    0.14778    119.29242
bridge-18-70    -0.26241    12.47292    65.62889    208.41186    493.40623    554.28897    1276.89309    0.19994    0.01709    0.17406    0.43832    4.98159    288.37462
bridge-18-71    -0.24568    38.12995    118.34767    179.8252    517.27403    564.54599    1292.38146    0.11081    0.02569    0.20625    0.21269    2.06724    386.02654
bridge-18-72    -0.23481    30.65775    120.78782    169.93805    521.36289    568.36675    1290.87551    0.09407    0.01565    0.44111    0.00892    1.15824    417.11639
bridge-18-73    -0.27408    -53.99441    79.07203    278.46656    461.1802    570.46355    1252.6931    0.7169    0.24205    1.48115    0.83964    7.4136    216.41639
bridge-18-74    -0.23602    34.21712    120.66338    170.17645    519.92709    567.71536    1291.64984    0.09905    0.01482    0.40996    0.04342    1.16437    416.20726
bridge-18-75    -0.26946    -40.67714    71.60001    246.39217    468.54555    533.96536    1257.73263    0.45121    0.09362    1.05488    0.18871    8.10137    230.94563
bridge-18-76    -0.25626    36.01871    91.50159    187.5253    507.27621    561.2363    1286.27934    0.14075    0.01487    0.11199    0.26942    3.57316    334.51228
bridge-18-77    -0.25181    38.73434    106.4047    184.22179    510.73013    562.83691    1289.13879    0.12458    0.01815    0.13235    0.34528    2.76558    359.26268
bridge-18-78    -0.2663    -63.68751    59.63224    230.96675    470.68183    538.64771    1269.92985    0.37355    0.0036    0.60558    0.18269    6.92884    248.97566
